id,name,description,category,latitude,longitude,source,source_url,tags,prefecture
overpass-0886,洋光台西公園見晴台,洋光台の公園だけれども見渡せるのは港南台,meditation,35.3813306,139.5919959,overpass,https://www.openstreetmap.org/node/11051153795,,kanagawa
overpass-0887,地頭山,『磯子の史話』より,walking,35.3843512,139.5953639,overpass,https://www.openstreetmap.org/node/11051153800,,kanagawa
overpass-0888,荻根山副峰,,walking,36.0862817,139.1410203,overpass,https://www.openstreetmap.org/node/11058027652,,tokyo
overpass-0889,三沢雨乞山,,walking,36.0868545,139.1535725,overpass,https://www.openstreetmap.org/node/11058034433,,tokyo
overpass-0890,荻根山,,walking,36.0883493,139.1402949,overpass,https://www.openstreetmap.org/node/11058046625,,tokyo
overpass-0891,琴平山,,walking,36.0787742,139.1193936,overpass,https://www.openstreetmap.org/node/11058046667,,tokyo
overpass-0892,高岩山,,walking,36.0887947,139.1281661,overpass,https://www.openstreetmap.org/node/11058063284,,tokyo
overpass-0893,角山　前山,,walking,36.0797066,139.1194194,overpass,https://www.openstreetmap.org/node/11058067204,,tokyo
overpass-0894,幕岩山,,walking,36.0867814,139.1282783,overpass,https://www.openstreetmap.org/node/11058076758,,tokyo
overpass-0895,仙元山,,walking,36.0761771,139.1069923,overpass,https://www.openstreetmap.org/node/11058084317,,tokyo
overpass-0896,権田山,,walking,36.0878395,139.1071031,overpass,https://www.openstreetmap.org/node/11058091329,,tokyo
overpass-0897,前原山,,walking,36.0712229,139.0783986,overpass,https://www.openstreetmap.org/node/11058099304,,tokyo
overpass-0898,野土山,,walking,36.0903646,139.1054016,overpass,https://www.openstreetmap.org/node/11058099489,,tokyo
overpass-0899,金崎十二天山,,walking,36.0857609,139.1061646,overpass,https://www.openstreetmap.org/node/11058108094,,tokyo
overpass-0900,タッケ山,,walking,36.0908674,139.00442,overpass,https://www.openstreetmap.org/node/11058132039,,tokyo
overpass-0901,四万部山,,walking,36.0347,139.123794,overpass,https://www.openstreetmap.org/node/11061289627,,tokyo
overpass-0902,愛宕山(日野沢重木),,walking,36.0892496,139.0454579,overpass,https://www.openstreetmap.org/node/11061301728,,tokyo
overpass-0903,愛宕山(長瀞),,walking,36.0964804,139.1047531,overpass,https://www.openstreetmap.org/node/11061306714,,tokyo
overpass-0904,井戸山,,walking,35.9954191,138.8476583,overpass,https://www.openstreetmap.org/node/11066016172,,tokyo
overpass-0905,門平759.3m峰 日野沢四等三角点,,walking,36.0852694,139.0231801,overpass,https://www.openstreetmap.org/node/11074616968,,tokyo
overpass-0906,諏訪山,,walking,36.0503262,138.8347304,overpass,https://www.openstreetmap.org/node/11090413788,,tokyo
overpass-0907,竜谷山,,walking,36.0733729,139.1244043,overpass,https://www.openstreetmap.org/node/11140420926,,tokyo
overpass-0908,展望台,,meditation,35.4972286,139.403145,overpass,https://www.openstreetmap.org/node/11158073272,,kanagawa
overpass-0909,1452ピーク,,walking,35.9088864,139.0045098,overpass,https://www.openstreetmap.org/node/11164804927,,tokyo
overpass-0910,滝入ノ峰,,walking,35.8548158,139.0530823,overpass,https://www.openstreetmap.org/node/11164804928,,tokyo
overpass-0911,西谷富士,,walking,35.4788479,139.5690589,overpass,https://www.openstreetmap.org/node/11167045586,,kanagawa
overpass-0912,若御子山,,walking,35.9465027,139.0436199,overpass,https://www.openstreetmap.org/node/11240372118,,tokyo
overpass-0913,城山,,walking,35.9519033,139.0590379,overpass,https://www.openstreetmap.org/node/11240468978,,tokyo
overpass-0914,エビヅルの頭,,walking,36.0162947,138.8586044,overpass,https://www.openstreetmap.org/node/11258860900,,tokyo
overpass-0915,三笠山,,walking,36.0184007,138.8512743,overpass,https://www.openstreetmap.org/node/11258871925,,tokyo
overpass-0916,両神神社1627m峰,,walking,36.0201906,138.8457462,overpass,https://www.openstreetmap.org/node/11258893962,,tokyo
overpass-0917,月テラス,,meditation,35.1453035,139.073795,overpass,https://www.openstreetmap.org/node/11276644013,,kanagawa
overpass-0918,川テラス,,meditation,35.1452437,139.0726393,overpass,https://www.openstreetmap.org/node/11276655797,,kanagawa
overpass-0919,滝テラス,,meditation,35.1450376,139.0742218,overpass,https://www.openstreetmap.org/node/11276657935,,kanagawa
overpass-0920,四等三角点水窪,,walking,36.0583964,139.0350813,overpass,https://www.openstreetmap.org/node/11278938298,,tokyo
overpass-0921,四等三角点一本栗,,walking,36.0593141,139.0538249,overpass,https://www.openstreetmap.org/node/11278947006,,tokyo
overpass-0922,金岳,,walking,36.0597282,139.0209406,overpass,https://www.openstreetmap.org/node/11278959540,,tokyo
overpass-0923,寺山(三等三角点 久長),,walking,36.0522831,139.0413875,overpass,https://www.openstreetmap.org/node/11278968463,,tokyo
overpass-0924,四等三角点 石間戸向,,walking,36.0449142,139.0054627,overpass,https://www.openstreetmap.org/node/11278974694,,tokyo
overpass-0925,逸見ヶ岳,,walking,36.0149051,138.8646798,overpass,https://www.openstreetmap.org/node/11280992594,,tokyo
overpass-0926,瞽女ヶ岳,,walking,36.0033909,138.8904628,overpass,https://www.openstreetmap.org/node/11280998367,,tokyo
overpass-0927,粥新田峠の西592m峰,,walking,36.0435595,139.1481627,overpass,https://www.openstreetmap.org/node/11287798072,,tokyo
overpass-0928,Great view above Tokyo (on the 26th floor),At least the southern and western part of it.,meditation,35.6435601,139.6690283,overpass,https://www.openstreetmap.org/node/11288138836,,tokyo
overpass-0929,権現山,,walking,35.4717504,139.628356,overpass,https://www.openstreetmap.org/node/11292672854,,kanagawa
overpass-0930,小岩峰,,walking,35.9791164,138.8743891,overpass,https://www.openstreetmap.org/node/11299354706,,tokyo
overpass-0931,倉明山,,walking,35.9724378,138.8844304,overpass,https://www.openstreetmap.org/node/11299366187,,tokyo
overpass-0932,烏頭山,,walking,35.9746978,138.860926,overpass,https://www.openstreetmap.org/node/11299385654,,tokyo
overpass-0933,大谷山,,walking,36.0058701,138.8844815,overpass,https://www.openstreetmap.org/node/11311296937,,tokyo
overpass-0934,煤ノ山,,walking,35.9944529,138.9031887,overpass,https://www.openstreetmap.org/node/11311314158,,tokyo
overpass-0935,月見台,,meditation,35.6467028,139.7911924,overpass,https://www.openstreetmap.org/node/11374673023,,tokyo
overpass-0936,高峰山,,walking,35.7876041,139.1819808,overpass,https://www.openstreetmap.org/node/11402143000,,tokyo
overpass-0937,横手山,,walking,35.8907276,139.2862344,overpass,https://www.openstreetmap.org/node/11461534841,,tokyo
overpass-0938,東展望デッキ,,meditation,35.4639612,139.8749912,overpass,https://www.openstreetmap.org/node/11478111872,,tokyo
overpass-0939,Fuji View,,meditation,35.5466445,139.5995427,overpass,https://www.openstreetmap.org/node/11500037820,,kanagawa
overpass-0940,梵天岩,,walking,36.0008486,138.8394746,overpass,https://www.openstreetmap.org/node/11578353408,,tokyo
overpass-0941,茂荻山,,walking,35.970058,138.9132912,overpass,https://www.openstreetmap.org/node/11578410835,,tokyo
overpass-0942,1441峰,,walking,35.9903492,138.8543584,overpass,https://www.openstreetmap.org/node/11578443426,,tokyo
overpass-0943,1424峰,,walking,35.9841427,138.8622211,overpass,https://www.openstreetmap.org/node/11578445120,,tokyo
overpass-0944,浅間岳,,walking,35.7539961,139.2967741,overpass,https://www.openstreetmap.org/node/11610299353,,tokyo
overpass-0945,大澄山,,walking,35.7435005,139.311195,overpass,https://www.openstreetmap.org/node/11610320899,,tokyo
overpass-0946,前原山三叉ピーク,,walking,36.0752202,139.0740633,overpass,https://www.openstreetmap.org/node/11612884414,,tokyo
overpass-0947,高突山,,walking,36.0181786,138.9570147,overpass,https://www.openstreetmap.org/node/11625956219,,tokyo
overpass-0948,出原舟,,walking,36.0258715,138.8973625,overpass,https://www.openstreetmap.org/node/11625959061,,tokyo
overpass-0949,戸蓋山,,walking,36.0281333,138.9320846,overpass,https://www.openstreetmap.org/node/11625966635,,tokyo
overpass-0950,鷹谷山,,walking,36.0336743,138.9185052,overpass,https://www.openstreetmap.org/node/11625980630,,tokyo
overpass-0951,両詰山,,walking,36.0226392,138.9041045,overpass,https://www.openstreetmap.org/node/11625984319,,tokyo
overpass-0952,龍王山,,walking,36.0157081,138.9588819,overpass,https://www.openstreetmap.org/node/11625994412,,tokyo
overpass-0953,三合落,,walking,35.9991382,138.9129742,overpass,https://www.openstreetmap.org/node/11626061513,,tokyo
overpass-0954,球体展望室,,meditation,35.6270652,139.7745922,overpass,https://www.openstreetmap.org/node/11669259008,fee,tokyo
overpass-0955,富士山の見える展望台,,meditation,35.7715114,138.8040422,overpass,https://www.openstreetmap.org/node/11711834728,,tokyo
overpass-0956,北とぴあ,,meditation,35.7548512,139.7366726,overpass,https://www.openstreetmap.org/node/11727641387,,tokyo
overpass-0957,弟富士山,,walking,35.9521768,139.0222206,overpass,https://www.openstreetmap.org/node/11729841352,,tokyo
overpass-0958,二子山雌岳,,walking,35.9630411,139.1380126,overpass,https://www.openstreetmap.org/node/11739984699,,tokyo
overpass-0959,西岳,,walking,36.0335896,138.8388237,overpass,https://www.openstreetmap.org/node/11749654134,,tokyo
overpass-0960,天理岳,,walking,36.034486,138.8639817,overpass,https://www.openstreetmap.org/node/11749692643,,tokyo
overpass-0961,東岳,,walking,36.0302688,138.8417048,overpass,https://www.openstreetmap.org/node/11749694401,,tokyo
overpass-0962,両見山,,walking,36.0117291,138.9213917,overpass,https://www.openstreetmap.org/node/11749722872,,tokyo
overpass-0963,奈良倉山,ja:奈良倉山,walking,35.7211358,138.96629,overpass,https://www.openstreetmap.org/node/11780023520,,tokyo
overpass-0964,前原尾根コース2級基準点445m峰,,walking,36.0758488,139.0663828,overpass,https://www.openstreetmap.org/node/11816234722,,tokyo
overpass-0965,祝山,,walking,36.0478116,139.1060866,overpass,https://www.openstreetmap.org/node/11821339348,,tokyo
overpass-0966,和銅山,,walking,36.0470861,139.1071804,overpass,https://www.openstreetmap.org/node/11821342331,,tokyo
overpass-0967,三等三角点山田 やまだ,,walking,36.0135435,139.102338,overpass,https://www.openstreetmap.org/node/11853672272,,tokyo
overpass-0968,一番の山,,walking,36.0273144,139.1200534,overpass,https://www.openstreetmap.org/node/11853714946,,tokyo
overpass-0969,天狗山,,walking,36.0208382,139.0499041,overpass,https://www.openstreetmap.org/node/11853760604,,tokyo
overpass-0970,蓬莱山,,walking,36.0414492,138.8290403,overpass,https://www.openstreetmap.org/node/11867637819,,tokyo
overpass-0971,三等三角点高篠 たかしの,,walking,35.999389,139.1327745,overpass,https://www.openstreetmap.org/node/11873600801,,tokyo
overpass-0972,第二展望台,,meditation,35.132541,139.6184244,overpass,https://www.openstreetmap.org/node/11896359569,,kanagawa
overpass-0973,黒目川の桜堤,,meditation,35.8155093,139.5931381,overpass,https://www.openstreetmap.org/node/11896906400,cherry_blossom,tokyo
overpass-0974,黒目川の桜堤,,meditation,35.8096261,139.5890649,overpass,https://www.openstreetmap.org/node/11896906586,cherry_blossom,tokyo
overpass-0975,大東の富士塚,,walking,35.8837319,139.6655692,overpass,https://www.openstreetmap.org/node/11897710648,,tokyo
overpass-0976,二十曲峠,,meditation,35.4570421,138.8923404,overpass,https://www.openstreetmap.org/node/11902780376,,kanagawa
overpass-0977,男山,,walking,35.9296312,139.0787559,overpass,https://www.openstreetmap.org/node/11946749859,,tokyo
overpass-0978,大塚山,,walking,35.924865,139.0744545,overpass,https://www.openstreetmap.org/node/11946756135,,tokyo
overpass-0979,笙ノ岩山,,walking,35.8517665,139.0786419,overpass,https://www.openstreetmap.org/node/11959684041,,tokyo
overpass-0980,遠ノ平山 とおのひらやま,,walking,36.0502568,139.2960247,overpass,https://www.openstreetmap.org/node/11959775086,,tokyo
overpass-0981,二ノ宮山,,walking,36.0752455,139.3318774,overpass,https://www.openstreetmap.org/node/11959780329,,tokyo
overpass-0982,大立山,,walking,36.0640332,139.3393535,overpass,https://www.openstreetmap.org/node/11959857430,,tokyo
overpass-0983,ポンポン山,,walking,36.0687397,139.4383332,overpass,https://www.openstreetmap.org/node/11961994962,,tokyo
overpass-0984,ハートの丘,,meditation,35.3379047,139.2199882,overpass,https://www.openstreetmap.org/node/11966015678,,kanagawa
overpass-0985,天神山,,walking,35.4027566,139.5708265,overpass,https://www.openstreetmap.org/node/12052803752,,kanagawa
overpass-0986,GINZA SIX ガーデン,,meditation,35.6697382,139.7637749,overpass,https://www.openstreetmap.org/node/12059958249,wheelchair,tokyo
overpass-0987,弘法ヶ嶽,,walking,35.3002375,139.4773903,overpass,https://www.openstreetmap.org/node/12065049488,,kanagawa
overpass-0988,Sunshine observatory,,meditation,35.7296483,139.717942,overpass,https://www.openstreetmap.org/node/12067181245,,tokyo
overpass-0989,土俵岳,ja:土俵岳,walking,35.6931776,139.0846288,overpass,https://www.openstreetmap.org/node/12144088518,,tokyo
overpass-0990,丸山,ja:丸山 (奥多摩),walking,35.6989544,139.0642977,overpass,https://www.openstreetmap.org/node/12144088519,,tokyo
overpass-0991,大羽根山,,walking,35.7126847,139.0581608,overpass,https://www.openstreetmap.org/node/12144088520,,tokyo
overpass-0992,大峰,,walking,35.6917312,138.9356106,overpass,https://www.openstreetmap.org/node/12144088521,,tokyo
overpass-0993,大樺ノ頭,,walking,35.6948332,138.8930547,overpass,https://www.openstreetmap.org/node/12144088522,,tokyo
overpass-0994,大マテイ山,,walking,35.7409392,138.9237821,overpass,https://www.openstreetmap.org/node/12144088523,,tokyo
overpass-0995,向山,,walking,35.751371,138.9746904,overpass,https://www.openstreetmap.org/node/12144088524,,tokyo
overpass-0996,芦沢山,,walking,35.7864093,138.8935482,overpass,https://www.openstreetmap.org/node/12144088525,,tokyo
overpass-0997,熊倉山,,walking,35.817935,138.9043629,overpass,https://www.openstreetmap.org/node/12144088526,,tokyo
overpass-0998,中指山,,walking,35.7689443,138.9139008,overpass,https://www.openstreetmap.org/node/12144088527,,tokyo
overpass-0999,サカリ山,,walking,35.7674949,138.8881302,overpass,https://www.openstreetmap.org/node/12144088528,,tokyo
overpass-1000,白草ノ頭,,walking,35.7182249,138.9018309,overpass,https://www.openstreetmap.org/node/12144088529,,tokyo
overpass-1001,丸の内ハウス,,meditation,35.6824495,139.7646788,overpass,https://www.openstreetmap.org/node/12151295691,wheelchair,tokyo
overpass-1002,逸見が丘,,walking,35.27113,139.6504004,overpass,https://www.openstreetmap.org/node/12174337566,,kanagawa
overpass-1003,銅座金山,,walking,35.4879737,139.3180172,overpass,https://www.openstreetmap.org/node/12184245281,,kanagawa
overpass-1004,東京交通会館コリーヌ,,meditation,35.674874,139.7639371,overpass,https://www.openstreetmap.org/node/12208862374,wheelchair,tokyo
overpass-1005,浦安富士,,walking,35.6446559,139.8979662,overpass,https://www.openstreetmap.org/node/12222491798,,tokyo
overpass-1006,Gorge viewpoint,,meditation,36.0921105,139.1168334,overpass,https://www.openstreetmap.org/node/12245785001,,tokyo
overpass-1007,唐沢線終点,,meditation,35.4723102,139.2170787,overpass,https://www.openstreetmap.org/node/12336892201,,kanagawa
overpass-1008,幕岩展望台,,meditation,35.9563732,139.2781421,overpass,https://www.openstreetmap.org/node/12347186205,,tokyo
overpass-1009,黒山三滝 天狗滝,,meditation,35.9406598,139.2454888,overpass,https://www.openstreetmap.org/node/12347407656,,tokyo
overpass-1010,前岳,,walking,35.2299527,138.8188265,overpass,https://www.openstreetmap.org/node/12389304262,,kanagawa
overpass-1011,有間山 橋小屋ノ頭,,walking,35.8952071,139.1207326,overpass,https://www.openstreetmap.org/node/12389985412,,tokyo
overpass-1012,西沢ノ頭,,walking,35.4513927,139.2280583,overpass,https://www.openstreetmap.org/node/12393405491,,kanagawa
overpass-1013,水道山,,walking,35.8622432,139.3057408,overpass,https://www.openstreetmap.org/node/12401338974,water,tokyo
overpass-1014,神久山,,walking,35.8643846,139.3095423,overpass,https://www.openstreetmap.org/node/12401338975,,tokyo
overpass-1015,高麗平,,meditation,35.8706449,139.3002503,overpass,https://www.openstreetmap.org/node/12401339013,,tokyo
overpass-1016,Crossing View & Rooftop Lounge MAG8,Magnet mall's park rooftop Shibuya Crossing observation deck; charges for access,meditation,35.6596594,139.7008409,overpass,https://www.openstreetmap.org/node/12417634001,fee,tokyo
overpass-1017,Shōnan Monorail,,meditation,35.3120944,139.4879223,overpass,https://www.openstreetmap.org/node/12452733531,,kanagawa
overpass-1018,富士山,,meditation,35.3292751,139.5417654,overpass,https://www.openstreetmap.org/node/12452733552,,kanagawa
overpass-1019,神楽山,,walking,35.6024693,138.9651128,overpass,https://www.openstreetmap.org/node/12486053744,,tokyo
overpass-1020,御前山,,walking,35.6018693,138.9604335,overpass,https://www.openstreetmap.org/node/12486053748,,tokyo
overpass-1021,菊花山,,walking,35.6080076,138.9479283,overpass,https://www.openstreetmap.org/node/12486053753,,tokyo
overpass-1022,馬立山,,walking,35.5953097,138.9517991,overpass,https://www.openstreetmap.org/node/12486053754,,tokyo
overpass-1023,矢平山,,walking,35.5863428,139.0670801,overpass,https://www.openstreetmap.org/node/12486054294,,tokyo
overpass-1024,甚之函山,,walking,35.5843112,139.0749305,overpass,https://www.openstreetmap.org/node/12486070627,,tokyo
overpass-1025,丸ツヅク山,,walking,35.5832265,139.0625015,overpass,https://www.openstreetmap.org/node/12486070628,,tokyo
overpass-1026,鳥屋山,,walking,35.5845086,139.0397886,overpass,https://www.openstreetmap.org/node/12486070629,,tokyo
overpass-1027,細野山,,walking,35.5827725,139.0311271,overpass,https://www.openstreetmap.org/node/12486070630,,tokyo
overpass-1028,鶴島御前山,,walking,35.6096491,139.1052042,overpass,https://www.openstreetmap.org/node/12486070631,,tokyo
overpass-1029,城山,,walking,35.9247314,139.3321538,overpass,https://www.openstreetmap.org/node/12517927187,,tokyo
overpass-1030,Mt. Fuji Viewpoint,,meditation,35.303145,139.4815567,overpass,https://www.openstreetmap.org/node/12603830501,,kanagawa
overpass-1031,Mt. Fuji Beach Viewpoint,,meditation,35.3013188,139.4789235,overpass,https://www.openstreetmap.org/node/12603830601,,kanagawa
overpass-1032,Waterfront,,meditation,35.2991839,139.4747156,overpass,https://www.openstreetmap.org/node/12603830701,,kanagawa
overpass-1033,大黒山,,walking,35.865418,139.2929711,overpass,https://www.openstreetmap.org/node/12606341555,,tokyo
overpass-1034,Tokyo Station & Cat face Viewpoint 6F,,meditation,35.6800689,139.7650998,overpass,https://www.openstreetmap.org/node/12606699905,,tokyo
overpass-1035,Tokyo Station train tracks Viewpoint 6F,,meditation,35.6794006,139.7654879,overpass,https://www.openstreetmap.org/node/12606700203,,tokyo
overpass-1036,愛宕山,,walking,35.7755361,139.220952,overpass,https://www.openstreetmap.org/node/12639938172,,tokyo
overpass-1037,屏風岩山,,walking,35.4551508,139.0279717,overpass,https://www.openstreetmap.org/node/12640609921,,kanagawa
overpass-1038,大界木山,,walking,35.4793202,139.0166932,overpass,https://www.openstreetmap.org/node/12640609924,,kanagawa
overpass-1039,白ヶ尾山,,walking,35.474675,139.0076788,overpass,https://www.openstreetmap.org/node/12640609925,,kanagawa
overpass-1040,中ノ丸,,walking,35.4739618,138.994326,overpass,https://www.openstreetmap.org/node/12640609926,,kanagawa
overpass-1041,ブナノ丸,,walking,35.4666839,138.9734512,overpass,https://www.openstreetmap.org/node/12640609927,,kanagawa
overpass-1042,油沢ノ頭,,walking,35.4637386,138.9658561,overpass,https://www.openstreetmap.org/node/12640609928,,kanagawa
overpass-1043,岩保土山,,walking,35.4545499,138.9476064,overpass,https://www.openstreetmap.org/node/12640609929,,kanagawa
overpass-1044,奥ノ岳,,walking,35.459198,138.9263381,overpass,https://www.openstreetmap.org/node/12640609944,,kanagawa
overpass-1045,中ノ岳,,walking,35.4701509,138.9283415,overpass,https://www.openstreetmap.org/node/12640609945,,kanagawa
overpass-1046,前ノ岳,,walking,35.4787054,138.9292761,overpass,https://www.openstreetmap.org/node/12640609946,,kanagawa
overpass-1047,長尾,,walking,35.5452499,139.0669163,overpass,https://www.openstreetmap.org/node/12640610192,,kanagawa
overpass-1048,鳥井立,,walking,35.5486216,139.0783539,overpass,https://www.openstreetmap.org/node/12640610193,,kanagawa
overpass-1049,加入道山,,walking,35.5097627,139.0462534,overpass,https://www.openstreetmap.org/node/12640610194,,kanagawa
overpass-1050,鳥ノ胸山,,walking,35.4987096,139.0065854,overpass,https://www.openstreetmap.org/node/12640761627,,kanagawa
overpass-1051,龍崖山,,walking,35.905632,139.2282151,overpass,https://www.openstreetmap.org/node/12666348903,,tokyo
overpass-1052,八丁山,,walking,35.845569,139.0201365,overpass,https://www.openstreetmap.org/node/12666765003,,tokyo
overpass-1053,城山,,walking,35.9434065,139.0021662,overpass,https://www.openstreetmap.org/node/12666765010,,tokyo
overpass-1054,馬ノ頭,,walking,35.3191229,138.8063944,overpass,https://www.openstreetmap.org/node/12672606824,,kanagawa
overpass-1055,岡野山,,walking,35.2800557,138.8221637,overpass,https://www.openstreetmap.org/node/12672606825,,kanagawa
overpass-1056,平塚,,walking,35.2845764,138.800544,overpass,https://www.openstreetmap.org/node/12672606827,,kanagawa
overpass-1057,雌日和田山,,walking,35.8934331,139.3066288,overpass,https://www.openstreetmap.org/node/12680890790,,tokyo
overpass-1058,観音ヶ岳,,walking,35.9118088,139.2779014,overpass,https://www.openstreetmap.org/node/12680890793,,tokyo
overpass-1059,湯ヶ天山,,walking,35.9132105,139.2726508,overpass,https://www.openstreetmap.org/node/12680891606,,tokyo
overpass-1060,茶嶽山,,walking,35.916042,139.269112,overpass,https://www.openstreetmap.org/node/12680891624,,tokyo
overpass-1061,蟹穴山,,walking,35.9205551,139.2672424,overpass,https://www.openstreetmap.org/node/12680891625,,tokyo
overpass-1062,大沢山,,walking,35.9217872,139.2663206,overpass,https://www.openstreetmap.org/node/12680891626,,tokyo
overpass-1063,勝峰山林道展望広場,,meditation,35.750977,139.2198323,overpass,https://www.openstreetmap.org/node/12690667989,shade,tokyo
overpass-1064,富士見台,,walking,35.6486827,139.2435037,overpass,https://www.openstreetmap.org/node/12712906734,,tokyo
overpass-1065,ジャンダルム,,walking,35.8592277,139.284869,overpass,https://www.openstreetmap.org/node/12725113617,,tokyo
overpass-1066,茜台展望台,,meditation,35.8596437,139.2875165,overpass,https://www.openstreetmap.org/node/12725113629,,tokyo
overpass-1067,大宮台地与野支台,,walking,35.8701351,139.6258761,overpass,https://www.openstreetmap.org/node/12732400957,,tokyo
overpass-1068,大岳山 観測所,,meditation,35.7828316,139.1492501,overpass,https://www.openstreetmap.org/node/12749537701,,tokyo
overpass-1069,天王山,,walking,35.8812329,139.6247398,overpass,https://www.openstreetmap.org/node/12764965538,,tokyo
overpass-1070,すりばち山,,walking,35.8817766,139.6180444,overpass,https://www.openstreetmap.org/node/12765692433,,tokyo
overpass-1071,錦田一里塚,富士山展望,meditation,35.1282253,138.9408852,overpass,https://www.openstreetmap.org/node/12769684234,,kanagawa
overpass-1072,岳ノ台,,walking,35.4258222,139.2132108,overpass,https://www.openstreetmap.org/node/12785684935,,kanagawa
overpass-1073,見晴茶屋,相模湾遠望,meditation,35.2085766,139.0571697,overpass,https://www.openstreetmap.org/node/12791577205,,kanagawa
overpass-1074,矢筈,,walking,35.5274832,139.2488558,overpass,https://www.openstreetmap.org/node/12803323966,,kanagawa
overpass-1075,大沢山,,walking,35.5325588,139.2461876,overpass,https://www.openstreetmap.org/node/12803324005,,kanagawa
overpass-1076,木無山,,walking,35.5465874,138.8032772,overpass,https://www.openstreetmap.org/node/12810625789,,kanagawa
overpass-1077,大洞山,,walking,35.3895835,138.8918853,overpass,https://www.openstreetmap.org/node/12813372995,,kanagawa
overpass-1078,ツツジ山,,walking,35.9671943,139.1861342,overpass,https://www.openstreetmap.org/node/12816207219,,tokyo
overpass-1079,立野緑地,,meditation,35.359073,139.2266218,overpass,https://www.openstreetmap.org/node/12818393896,,kanagawa
overpass-1080,上ノ丸,,walking,35.4669161,139.2012012,overpass,https://www.openstreetmap.org/node/12832743162,,kanagawa
overpass-1081,オハヤシノ頭,,walking,35.8684388,139.0993189,overpass,https://www.openstreetmap.org/node/12857605756,,tokyo
overpass-1082,松田山,,walking,35.3681564,139.1298309,overpass,https://www.openstreetmap.org/node/12876388581,,kanagawa
overpass-1083,一盃山,,walking,35.858386,139.3020071,overpass,https://www.openstreetmap.org/node/12925406669,,tokyo
overpass-1084,寺山,,walking,35.866769,139.3027447,overpass,https://www.openstreetmap.org/node/12925406670,,tokyo
overpass-1085,笹山,,walking,35.8705098,139.3052596,overpass,https://www.openstreetmap.org/node/12925406671,,tokyo
overpass-1086,東峯,,walking,35.8645698,139.291209,overpass,https://www.openstreetmap.org/node/12925406672,,tokyo
overpass-1087,愛宕山,,walking,35.8650494,139.289737,overpass,https://www.openstreetmap.org/node/12925406673,,tokyo
overpass-1088,平山,,walking,35.8690959,139.2836333,overpass,https://www.openstreetmap.org/node/12925406674,,tokyo
overpass-1089,大平山,,walking,35.863383,139.2770862,overpass,https://www.openstreetmap.org/node/12925406675,,tokyo
overpass-1090,東山,,walking,35.8672537,139.2716552,overpass,https://www.openstreetmap.org/node/12925406676,,tokyo
overpass-1091,丸山,,walking,35.8783549,139.2764429,overpass,https://www.openstreetmap.org/node/12925406677,,tokyo
overpass-1092,不動山,,walking,35.8843087,139.2678153,overpass,https://www.openstreetmap.org/node/12925406678,,tokyo
overpass-1093,堂山,,walking,36.0120543,139.2640792,overpass,https://www.openstreetmap.org/node/12951089009,,tokyo
overpass-1094,雷電山,,walking,36.0169607,139.2500082,overpass,https://www.openstreetmap.org/node/12951089010,,tokyo
overpass-1095,見晴台,,meditation,35.6054832,139.2434972,overpass,https://www.openstreetmap.org/node/12961247576,,tokyo
overpass-1096,前金勝山,,walking,36.0797754,139.2284988,overpass,https://www.openstreetmap.org/node/13013310378,,tokyo
overpass-1097,裏金勝山,,walking,36.0813164,139.2289007,overpass,https://www.openstreetmap.org/node/13013310379,,tokyo
overpass-1098,浅間山,,walking,36.0804018,139.224752,overpass,https://www.openstreetmap.org/node/13013310380,,tokyo
overpass-1099,西金勝山,,walking,36.0812945,139.2251318,overpass,https://www.openstreetmap.org/node/13013310381,,tokyo
overpass-1100,桜の峰,,walking,36.0838332,139.224396,overpass,https://www.openstreetmap.org/node/13013310382,cherry_blossom,tokyo
overpass-1101,cu―mo テラス,,meditation,35.2464767,139.0359427,overpass,https://www.openstreetmap.org/node/13014001330,,kanagawa
overpass-1102,畑引山,,walking,35.1905329,139.0173537,overpass,https://www.openstreetmap.org/node/13019201996,,kanagawa
overpass-1103,城山,,walking,35.5543345,138.9038747,overpass,https://www.openstreetmap.org/node/13028077361,,tokyo
overpass-1104,金峰山,,walking,35.5257967,138.8291511,overpass,https://www.openstreetmap.org/node/13037488964,,kanagawa
overpass-1105,上峯山,,walking,35.8731798,139.6176055,overpass,https://www.openstreetmap.org/node/13102059575,,tokyo
overpass-1106,蛇骨橋,,meditation,35.2398445,139.0552387,overpass,https://www.openstreetmap.org/node/13114803301,,kanagawa
overpass-1107,ミナカ小田原 展望足湯庭園,,meditation,35.2547031,139.1553274,overpass,https://www.openstreetmap.org/node/13114811801,,kanagawa
overpass-1108,稲荷台,,walking,35.855538,139.6395301,overpass,https://www.openstreetmap.org/node/13115502458,,tokyo
overpass-1109,大丸山,,walking,35.0121046,139.0474363,overpass,https://www.openstreetmap.org/node/13130290716,,kanagawa
overpass-1110,ナコウ山,,walking,35.0226344,139.0867622,overpass,https://www.openstreetmap.org/node/13130290773,,kanagawa
overpass-1111,西山富士,,walking,35.9545589,139.2843744,overpass,https://www.openstreetmap.org/node/13130362286,,tokyo
overpass-1112,茅塚,,walking,35.2750935,139.6229517,overpass,https://www.openstreetmap.org/node/13135737376,,kanagawa
overpass-1113,金比羅山,,walking,35.048939,139.9097707,overpass,https://www.openstreetmap.org/node/13137497394,,tokyo
overpass-1114,城山,,walking,35.0599231,139.868794,overpass,https://www.openstreetmap.org/node/13137497395,,tokyo
